participantId,wave,ai_group,eval_start,ai_w_SHY,ai_w_IEF,ai_w_LQD,ai_w_GLD,ai_w_VNQ,ai_w_SPY,ai_w_XLF,ai_w_XLE,ai_w_XLI,ai_w_XLP,ai_w_XLU,ai_w_AAPL,ai_w_MSFT,ai_w_AMZN,ai_w_GOOGL,ai_w_NVDA,ai_w_TSLA,ai_w_SHOP,ai_w_SNOW,ai_w_PLTR,ai_w_DKNG,ai_w_RIVN,ai_w_CRSP,ai_w_BTC,ai_w_ETH
1384,wave2,Somewhat Risk-Averse,2026-05-24,20.0,15.0,10.0,15.0,5.0,10.0,0.0,0.0,0.0,15.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,10.0,0.0,15.0,25.0,15.0
1977,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,25.0,15.0
126,wave2,Extremely Risk-Averse,2026-05-24,0.0,0.0,40.0,30.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1585,wave2,Extremely Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,15.0,10.0,20.0,15.0
1348,wave2,Risk-Neutral,2026-05-24,0.0,10.0,5.0,10.0,0.0,25.0,5.0,5.0,0.0,10.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
2237,wave2,Extremely Risk-Averse,2026-05-24,40.0,30.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
880,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,0.0,20.0,10.0,0.0,10.0,0.0,0.0
2224,wave2,Somewhat Risk-Seeking,2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,25.0,15.0
1256,wave2,Risk-Neutral,2026-05-24,15.0,10.0,0.0,5.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
128,wave2,Default,2026-05-24,0.0,10.0,0.0,5.0,10.0,20.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0
603,wave2,Risk-Neutral,2026-05-24,0.0,15.0,10.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1049,wave2,Risk-Neutral,2026-05-23,0.0,15.0,10.0,0.0,5.0,25.0,0.0,10.0,10.0,0.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,30.0,20.0
1504,wave2,Extremely Risk-Averse,2026-05-23,40.0,20.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,15.0,0.0,0.0,0.0,10.0,25.0,15.0
1078,wave2,Somewhat Risk-Averse,2026-05-23,20.0,20.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,25.0,15.0
1336,wave2,Extremely Risk-Averse,2026-05-23,40.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,wave2,Default,2026-05-23,0.0,20.0,10.0,15.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0
951,wave2,Extremely Risk-Averse,2026-05-23,40.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,10.0,10.0,15.0,0.0,0.0,0.0,20.0,10.0
642,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,10.0,0.0,10.0,10.0,20.0,15.0
803,wave2,Default,2026-05-23,0.0,15.0,0.0,20.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1658,wave2,Extremely Risk-Averse,2026-05-23,35.0,20.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,25.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
1479,wave2,Somewhat Risk-Averse,2026-05-23,20.0,15.0,0.0,10.0,0.0,15.0,5.0,0.0,0.0,15.0,10.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,wave2,Extremely Risk-Averse,2026-05-23,40.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,wave2,Extremely Risk-Averse,2026-05-23,40.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,wave2,Somewhat Risk-Averse,2026-05-23,40.0,30.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,10.0,0.0,10.0,0.0,25.0,15.0
424,wave2,Risk-Neutral,2026-05-23,0.0,15.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1354,wave2,Default,2026-05-23,20.0,0.0,10.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,wave2,Risk-Neutral,2026-05-23,10.0,15.0,0.0,5.0,0.0,30.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1118,wave2,Extremely Risk-Averse,2026-05-23,25.0,15.0,10.0,10.0,0.0,15.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,wave2,Default,2026-05-23,20.0,0.0,0.0,10.0,0.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,wave2,Somewhat Risk-Averse,2026-05-23,15.0,15.0,10.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1308,wave2,Extremely Risk-Averse,2026-05-23,30.0,20.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,wave2,Risk-Neutral,2026-05-23,0.0,15.0,5.0,10.0,0.0,25.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
204,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,10.0,15.0,0.0,0.0,0.0,15.0,10.0
1791,wave2,Extremely Risk-Averse,2026-05-23,0.0,20.0,15.0,10.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,30.0,15.0
1108,wave2,Somewhat Risk-Averse,2026-05-23,15.0,0.0,0.0,15.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,10.0,0.0,10.0,0.0,20.0,15.0
1624,wave2,Risk-Neutral,2026-05-23,0.0,25.0,15.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
388,wave2,Extremely Risk-Averse,2026-05-23,35.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,wave2,Risk-Neutral,2026-05-23,10.0,10.0,5.0,5.0,5.0,20.0,0.0,5.0,0.0,5.0,0.0,10.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
1817,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,25.0,15.0
735,wave2,Extremely Risk-Averse,2026-05-23,30.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0
477,wave2,Somewhat Risk-Averse,2026-05-23,20.0,15.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,10.0,10.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,wave2,Extremely Risk-Averse,2026-05-23,35.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0
1955,wave2,Extremely Risk-Averse,2026-05-23,40.0,20.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,wave2,Default,2026-05-23,20.0,0.0,0.0,0.0,0.0,30.0,15.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,wave2,Somewhat Risk-Averse,2026-05-23,20.0,20.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,wave2,Extremely Risk-Averse,2026-05-23,30.0,30.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,wave2,Default,2026-05-23,0.0,10.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,5.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,wave2,Somewhat Risk-Averse,2026-05-23,20.0,15.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,wave2,Extremely Risk-Averse,2026-05-23,30.0,20.0,10.0,15.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0
2103,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,40.0,15.0,0.0,25.0
7,wave2,Extremely Risk-Averse,2026-05-23,30.0,25.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,wave2,Extremely Risk-Averse,2026-05-23,30.0,20.0,15.0,10.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,wave2,Default,2026-05-23,20.0,0.0,0.0,15.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,wave2,Risk-Neutral,2026-05-23,0.0,0.0,0.0,0.0,5.0,25.0,5.0,5.0,5.0,10.0,5.0,5.0,10.0,5.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,25.0,20.0
1456,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,10.0,0.0,15.0,0.0,0.0,10.0,20.0,10.0
1462,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,20.0
1351,wave2,Somewhat Risk-Averse,2026-05-23,30.0,20.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,25.0,15.0
979,wave2,Default,2026-05-23,10.0,0.0,0.0,15.0,0.0,25.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0
1111,wave2,Default,2026-05-23,10.0,0.0,0.0,10.0,0.0,15.0,10.0,5.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,wave2,Risk-Neutral,2026-05-23,15.0,0.0,0.0,10.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
280,wave2,Somewhat Risk-Averse,2026-05-23,20.0,15.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1732,wave2,Default,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0
1447,wave2,Risk-Neutral,2026-05-23,0.0,15.0,0.0,10.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,35.0,20.0
2090,wave2,Risk-Neutral,2026-05-23,0.0,20.0,0.0,10.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0
1782,wave2,Default,2026-05-23,40.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,wave2,Somewhat Risk-Averse,2026-05-23,30.0,10.0,10.0,10.0,0.0,15.0,0.0,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,wave2,Risk-Neutral,2026-05-23,0.0,15.0,10.0,10.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
509,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,25.0,15.0
1594,wave2,Default,2026-05-23,0.0,10.0,0.0,15.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
135,wave2,Extremely Risk-Averse,2026-05-23,40.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,wave2,Default,2026-05-23,0.0,0.0,0.0,10.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
273,wave2,Risk-Neutral,2026-05-23,0.0,20.0,0.0,10.0,0.0,25.0,0.0,10.0,0.0,10.0,0.0,10.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,wave2,Somewhat Risk-Averse,2026-05-23,20.0,20.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,35.0,20.0
495,wave2,Extremely Risk-Averse,2026-05-23,40.0,20.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,wave2,Risk-Neutral,2026-05-23,0.0,15.0,0.0,10.0,0.0,30.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
673,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0
2310,wave2,Risk-Neutral,2026-05-23,0.0,15.0,0.0,10.0,10.0,25.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1789,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,5.0,0.0,0.0,10.0,30.0,20.0
335,wave2,Extremely Risk-Averse,2026-05-23,35.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0
1209,wave2,Somewhat Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,15.0,10.0
2258,wave2,Extremely Risk-Averse,2026-05-23,30.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,wave2,Risk-Neutral,2026-05-23,0.0,20.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1469,wave2,Extremely Risk-Averse,2026-05-23,35.0,20.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,wave2,Default,2026-05-23,10.0,0.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,5.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
248,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,10.0,10.0,0.0,15.0,0.0,15.0,10.0
107,wave2,Extremely Risk-Averse,2026-05-23,35.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,wave2,Risk-Neutral,2026-05-23,0.0,15.0,0.0,10.0,0.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
147,wave2,Extremely Risk-Averse,2026-05-23,35.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,wave2,Somewhat Risk-Averse,2026-05-23,25.0,20.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2126,wave2,Extremely Risk-Seeking,2026-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,30.0,25.0
403,wave2,Risk-Neutral,2026-05-23,0.0,10.0,10.0,5.0,0.0,30.0,10.0,5.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
