pid,condition,ai1_bias,ai2_bias,ai1_extractable,ai1_w_SHY,ai1_w_IEF,ai1_w_LQD,ai1_w_GLD,ai1_w_VNQ,ai1_w_SPY,ai1_w_XLF,ai1_w_XLE,ai1_w_XLI,ai1_w_XLP,ai1_w_XLU,ai1_w_AAPL,ai1_w_MSFT,ai1_w_AMZN,ai1_w_GOOGL,ai1_w_NVDA,ai1_w_TSLA,ai1_w_SHOP,ai1_w_SNOW,ai1_w_PLTR,ai1_w_DKNG,ai1_w_RIVN,ai1_w_CRSP,ai1_w_BTC,ai1_w_ETH,ai1_raw_sum,ai1_final_round,ai1_notes,ai1_fail_reason,ai2_extractable,ai2_w_SHY,ai2_w_IEF,ai2_w_LQD,ai2_w_GLD,ai2_w_VNQ,ai2_w_SPY,ai2_w_XLF,ai2_w_XLE,ai2_w_XLI,ai2_w_XLP,ai2_w_XLU,ai2_w_AAPL,ai2_w_MSFT,ai2_w_AMZN,ai2_w_GOOGL,ai2_w_NVDA,ai2_w_TSLA,ai2_w_SHOP,ai2_w_SNOW,ai2_w_PLTR,ai2_w_DKNG,ai2_w_RIVN,ai2_w_CRSP,ai2_w_BTC,ai2_w_ETH,ai2_raw_sum,ai2_final_round,ai2_notes,ai2_fail_reason
111,dual_nonbiased,,,True,20.0,10.0,0.0,25.0,0.0,0.0,0.0,40.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,,,True,20.0,10.0,5.0,25.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
113,dual_opposition,extremely risk-seeking,somewhat risk-seeking,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,15.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0,100.0,1.0,,
124,dual_opposition,somewhat risk-seeking,somewhat risk-averse,True,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,100,1,,,True,15.0,15.0,10.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
115,dual_nonbiased,,,True,20.0,0.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,10.0,0.0,10.0,0.0,30.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
123,dual_balanced,extremely risk-averse,somewhat risk-seeking,True,40.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,25.0,15.0,100.0,1.0,,
119,dual_nonbiased,,,True,10.0,10.0,0.0,10.0,0.0,30.0,5.0,5.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,10.0,0.0,0.0,10.0,0.0,30.0,5.0,5.0,5.0,5.0,5.0,0.0,10.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
136,dual_balanced,extremely risk-seeking,somewhat risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,100,1,,,True,25.0,20.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
143,dual_balanced,somewhat risk-seeking,somewhat risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,25.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,15.0,100,1,,,True,20.0,15.0,10.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
144,dual_balanced,extremely risk-seeking,somewhat risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,15.0,100,1,,,True,20.0,20.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
146,dual_balanced,extremely risk-seeking,extremely risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,10.0,0.0,0.0,10.0,25.0,15.0,100,1,,,True,30.0,20.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
149,dual_nonbiased,,,True,0.0,20.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,15.0,0.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
154,dual_balanced,somewhat risk-averse,extremely risk-seeking,True,20.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,25.0,15.0,100.0,1.0,,
150,dual_opposition,risk-neutral,risk-neutral,True,0.0,0.0,0.0,10.0,0.0,30.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,100,3,"Revised allocation focuses on equities and alternative assets, removing fixed income.",,True,0.0,0.0,0.0,5.0,5.0,30.0,10.0,5.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,100.0,3.0,"Final allocation removes fixed income, reallocating to equities and defensive sectors.",
156,dual_nonbiased,,,True,15.0,0.0,0.0,10.0,0.0,20.0,0.0,10.0,0.0,10.0,0.0,5.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,5.0,10.0,0.0,10.0,5.0,10.0,5.0,10.0,8.0,5.0,10.0,9.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
158,dual_balanced,extremely risk-seeking,somewhat risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,25.0,15.0,100,1,,,True,25.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
112,dual_balanced,extremely risk-averse,somewhat risk-seeking,True,25.0,15.0,15.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,,,True,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,100.0,2.0,,
159,dual_balanced,somewhat risk-averse,risk-neutral,True,25.0,15.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,20.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,1.0,,
160,dual_opposition,risk-neutral,extremely risk-seeking,True,0.0,15.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,20.0,100.0,1.0,,
164,dual_opposition,risk-neutral,risk-neutral,True,15.0,10.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,100,1,,,True,10.0,15.0,0.0,10.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
163,dual_nonbiased,,,True,20.0,10.0,0.0,10.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100,1,,,True,20.0,10.0,0.0,10.0,5.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,1.0,,
166,dual_opposition,risk-neutral,extremely risk-seeking,True,0.0,10.0,10.0,5.0,0.0,25.0,10.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,15.0,100.0,1.0,,
169,dual_nonbiased,,,True,0.0,20.0,0.0,0.0,10.0,30.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,,,True,0.0,20.0,0.0,0.0,0.0,30.0,15.0,15.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
171,dual_balanced,extremely risk-seeking,extremely risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,15.0,100,1,,,True,30.0,20.0,10.0,15.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
173,dual_opposition,risk-neutral,risk-neutral,True,10.0,15.0,0.0,10.0,0.0,20.0,10.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,10.0,0.0,5.0,0.0,25.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
177,dual_nonbiased,,,True,0.0,15.0,0.0,10.0,10.0,25.0,10.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,20.0,0.0,10.0,0.0,30.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
178,dual_nonbiased,,,True,0.0,15.0,10.0,10.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,15.0,0.0,10.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
181,dual_opposition,extremely risk-averse,somewhat risk-averse,True,30.0,20.0,15.0,10.0,0.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,15.0,15.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
182,dual_opposition,risk-neutral,risk-neutral,True,0.0,20.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,10.0,0.0,100,2,,,True,0.0,0.0,10.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,100.0,2.0,,
184,dual_balanced,somewhat risk-averse,risk-neutral,True,0.0,20.0,20.0,15.0,0.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,,,True,0.0,20.0,15.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
186,dual_balanced,risk-neutral,somewhat risk-averse,True,0.0,10.0,10.0,10.0,0.0,30.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,15.0,15.0,10.0,10.0,0.0,20.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
196,dual_balanced,,,True,15.0,0.0,0.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,100,4,Final allocation reflects a balance of tech conviction and macro sensitivity.,,True,15.0,0.0,0.0,10.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,100.0,4.0,Final allocation balances tech conviction with macroeconomic sensitivity.,
190,dual_opposition,risk-neutral,somewhat risk-averse,True,10.0,15.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,15.0,15.0,10.0,15.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
187,dual_balanced,extremely risk-averse,somewhat risk-seeking,True,30.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,100,5,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,10.0,15.0,20.0,0.0,5.0,0.0,0.0,0.0,100.0,5.0,,
192,dual_opposition,extremely risk-seeking,somewhat risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,25.0,15.0,100,1,,,True,30.0,15.0,10.0,15.0,0.0,15.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
194,dual_nonbiased,,,True,0.0,15.0,0.0,0.0,0.0,25.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100,2,,,True,0.0,20.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,2.0,,
198,dual_nonbiased,,,True,0.0,15.0,0.0,10.0,0.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100,1,,,True,20.0,0.0,0.0,10.0,0.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,1.0,,
199,dual_balanced,extremely risk-seeking,extremely risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,15.0,0.0,10.0,10.0,30.0,0.0,100,1,,,True,30.0,25.0,10.0,15.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
200,dual_opposition,risk-neutral,risk-neutral,True,0.0,10.0,10.0,10.0,0.0,25.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,15.0,10.0,5.0,0.0,30.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
201,dual_opposition,risk-neutral,extremely risk-seeking,True,15.0,0.0,0.0,10.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,15.0,0.0,0.0,15.0,25.0,0.0,100.0,1.0,,
216,dual_opposition,extremely risk-seeking,somewhat risk-seeking,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,25.0,20.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,20.0,15.0,100.0,1.0,,
207,dual_opposition,somewhat risk-seeking,extremely risk-seeking,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,20.0,10.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,100.0,1.0,,
209,dual_balanced,extremely risk-seeking,extremely risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,0.0,15.0,15.0,0.0,10.0,5.0,0.0,0.0,100,2,,,True,30.0,15.0,15.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
221,dual_balanced,extremely risk-seeking,risk-neutral,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,100,2,,,True,0.0,15.0,0.0,10.0,0.0,35.0,0.0,0.0,0.0,10.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
208,dual_balanced,somewhat risk-seeking,extremely risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,20.0,15.0,100,2,,,True,40.0,0.0,20.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
211,dual_nonbiased,,,True,15.0,0.0,0.0,10.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100,1,,,True,20.0,0.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,100.0,1.0,,
219,dual_opposition,extremely risk-seeking,somewhat risk-seeking,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,15.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,15.0,100.0,1.0,,
222,dual_balanced,risk-neutral,extremely risk-averse,True,0.0,15.0,0.0,10.0,0.0,20.0,10.0,10.0,5.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,30.0,20.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
226,dual_balanced,extremely risk-averse,extremely risk-seeking,True,30.0,20.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,20.0,100.0,1.0,,
231,dual_nonbiased,,,True,0.0,10.0,0.0,10.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100,1,,,True,10.0,0.0,0.0,5.0,0.0,15.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,1.0,,
227,dual_balanced,extremely risk-seeking,extremely risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,10.0,0.0,0.0,5.0,25.0,15.0,100,1,,,True,40.0,15.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,,
230,dual_balanced,somewhat risk-seeking,somewhat risk-averse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,40.0,15.0,100,2,,,True,15.0,15.0,10.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
228,dual_balanced,somewhat risk-averse,extremely risk-seeking,True,20.0,15.0,0.0,15.0,0.0,25.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,20.0,100.0,1.0,,
234,dual_opposition,risk-neutral,risk-neutral,True,0.0,20.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100,1,,,True,0.0,20.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,1.0,,
233,dual_nonbiased,,,True,10.0,0.0,0.0,20.0,15.0,0.0,15.0,0.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2,,,True,10.0,0.0,0.0,20.0,0.0,0.0,15.0,15.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,,
