participantId,wave,dual_condition,pre_w_SHY,post_w_SHY,pre_w_IEF,post_w_IEF,pre_w_LQD,post_w_LQD,pre_w_GLD,post_w_GLD,pre_w_VNQ,post_w_VNQ,pre_w_SPY,post_w_SPY,pre_w_XLF,post_w_XLF,pre_w_XLE,post_w_XLE,pre_w_XLI,post_w_XLI,pre_w_XLP,post_w_XLP,pre_w_XLU,post_w_XLU,pre_w_AAPL,post_w_AAPL,pre_w_MSFT,post_w_MSFT,pre_w_AMZN,post_w_AMZN,pre_w_GOOGL,post_w_GOOGL,pre_w_NVDA,post_w_NVDA,pre_w_TSLA,post_w_TSLA,pre_w_SHOP,post_w_SHOP,pre_w_SNOW,post_w_SNOW,pre_w_PLTR,post_w_PLTR,pre_w_DKNG,post_w_DKNG,pre_w_RIVN,post_w_RIVN,pre_w_CRSP,post_w_CRSP,pre_w_BTC,post_w_BTC,pre_w_ETH,post_w_ETH
1214,wave3,dual_opposition,25.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0
2232,wave3,dual_nonbiased,40.0,40.0,25.0,25.0,15.0,15.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,wave3,dual_nonbiased,10.0,10.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,15.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0
2296,wave3,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,wave3,dual_balanced,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0
1076,wave3,dual_nonbiased,0.0,0.0,0.0,0.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,wave3,dual_nonbiased,0.0,0.0,25.0,10.0,0.0,0.0,25.0,10.0,15.0,15.0,25.0,10.0,0.0,25.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,wave3,dual_balanced,10.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
521,wave3,dual_opposition,5.0,5.0,6.0,6.0,0.0,0.0,8.0,8.0,5.0,5.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,10.0,10.0,12.0,12.0,6.0,6.0,5.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,wave3,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,20.0,20.0,0.0,0.0,20.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,wave3,dual_opposition,0.0,0.0,0.0,0.0,10.0,0.0,20.0,20.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0
1908,wave3,dual_balanced,0.0,0.0,0.0,5.0,0.0,0.0,5.0,10.0,5.0,5.0,30.0,25.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,10.0,5.0,5.0
1112,wave3,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,20.0,20.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,wave3,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,30.0,20.0,20.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
1516,wave3,dual_balanced,15.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,15.0,15.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
2266,wave3,dual_nonbiased,5.0,5.0,10.0,10.0,5.0,5.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0
852,wave3,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10.0,10.0,0.0,0.0,20.0,20.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
1673,wave3,dual_nonbiased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,5.0,5.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,10.0,10.0,20.0,20.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,wave3,dual_nonbiased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,0.0,10.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,wave3,dual_nonbiased,10.0,10.0,10.0,10.0,0.0,0.0,20.0,15.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.0,10.0
1926,wave3,dual_nonbiased,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,20.0,40.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,wave3,dual_nonbiased,0.0,5.0,0.0,0.0,15.0,0.0,5.0,5.0,5.0,0.0,5.0,20.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
1325,wave3,dual_balanced,0.0,35.0,5.0,10.0,0.0,0.0,0.0,5.0,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2095,wave3,dual_nonbiased,10.0,5.0,10.0,5.0,15.0,5.0,15.0,10.0,0.0,10.0,0.0,10.0,15.0,15.0,5.0,5.0,10.0,10.0,0.0,5.0,0.0,5.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,wave3,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,30.0,0.0,0.0,20.0,20.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,wave3,dual_nonbiased,0.0,10.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,30.0,0.0,0.0,10.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,10.0,5.0,15.0,5.0,15.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,wave3,dual_nonbiased,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10.0,10.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
669,wave3,dual_nonbiased,10.0,10.0,40.0,25.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0
159,wave3,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
776,wave3,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,20.0,20.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
1606,wave3,dual_nonbiased,20.0,10.0,0.0,0.0,0.0,0.0,30.0,15.0,10.0,10.0,0.0,25.0,0.0,10.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,wave3,dual_nonbiased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,35.0,10.0,10.0,0.0,10.0,5.0,5.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,wave3,dual_balanced,5.0,10.0,0.0,15.0,5.0,5.0,15.0,10.0,15.0,5.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,wave3,dual_opposition,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,5.0,10.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,5.0,0.0,0.0
178,wave3,dual_nonbiased,10.0,10.0,10.0,15.0,10.0,0.0,10.0,10.0,10.0,0.0,5.0,0.0,5.0,15.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,5.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2086,wave3,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.0,35.0,0.0,0.0,0.0,0.0,10.0,20.0
566,wave3,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
2270,wave3,dual_nonbiased,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0,5.0,5.0,10.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,wave3,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,wave3,dual_opposition,0.0,0.0,0.0,30.0,0.0,0.0,5.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
766,wave3,dual_nonbiased,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,30.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,5.0,5.0,5.0,10.0,5.0,5.0,5.0,5.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,wave3,dual_opposition,10.0,40.0,10.0,25.0,10.0,15.0,8.0,10.0,7.0,0.0,0.0,5.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0
2092,wave3,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,5.0,5.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0
54,wave3,dual_balanced,10.0,10.0,5.0,5.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,25.0,20.0,0.0,0.0,13.0,13.0,11.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0
123,wave3,dual_balanced,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,0.0,15.0
1850,wave3,dual_opposition,0.0,0.0,5.0,5.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,wave3,dual_opposition,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,20.0,10.0,15.0,30.0,15.0,10.0,15.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
765,wave3,dual_nonbiased,10.0,10.0,20.0,20.0,20.0,20.0,5.0,5.0,5.0,5.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,wave3,dual_opposition,40.0,20.0,30.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,wave3,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,35.0,25.0,0.0,0.0,10.0,10.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,10.0,5.0,0.0
1688,wave3,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,wave3,dual_balanced,10.0,0.0,5.0,0.0,5.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,20.0,0.0,15.0
1511,wave3,dual_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,35.0,0.0,15.0,20.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,25.0,0.0,10.0
1900,wave3,dual_balanced,5.0,30.0,5.0,20.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1815,wave3,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,15.0,30.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
757,wave3,dual_nonbiased,0.0,5.0,10.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,wave3,dual_opposition,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
1399,wave3,dual_nonbiased,0.0,0.0,0.0,25.0,0.0,0.0,10.0,10.0,0.0,0.0,40.0,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0
150,wave3,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,10.0,10.0,20.0,10.0,10.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,5.0,5.0
1836,wave3,dual_opposition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0
1666,wave3,dual_balanced,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,40.0,15.0,20.0,20.0,10.0,10.0,0.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,wave3,dual_opposition,10.0,10.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,20.0,10.0,5.0,10.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,15.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2283,wave3,dual_balanced,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,40.0,35.0,10.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,25.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0
