ExperimentType,UID,NID,PrePerformance,PostPerformance,PerceivedImproveCode,AIInterMean,UStanceLabel,UIdeo,AICorrectness
Single_AI_Non_Biased,1707,11,0,0,1,Not meaningful at all,Independent,Moderate,0.5
Single_AI_Non_Biased,1707,15,1,1,1,Not meaningful at all,Independent,Moderate,0
Single_AI_Non_Biased,1716,1,1,0.8,3,Very meaningful,Strong Democrat,Liberal,0.5
Single_AI_Non_Biased,1716,9,0.8,0.9,3,Very meaningful,Strong Democrat,Liberal,1
Single_AI_Non_Biased,1716,14,0.7,0.9,3,Very meaningful,Strong Democrat,Liberal,1
Single_AI_Non_Biased,1731,5,0.6,1,4,Moderately meaningful,Strong Republican,Conservative,1
Single_AI_Non_Biased,1731,8,0.5,1,4,Moderately meaningful,Strong Republican,Conservative,1
Single_AI_Non_Biased,1731,17,0.8,0.8,4,Moderately meaningful,Strong Republican,Conservative,0.5
Single_AI_Non_Biased,1746,3,0.5,0.09999999999999998,4,Extremely meaningful,Strong Democrat,Liberal,0
Single_AI_Non_Biased,1746,12,0.5,0,4,Extremely meaningful,Strong Democrat,Liberal,0.5
Single_AI_Non_Biased,1746,15,0.5,0,4,Extremely meaningful,Strong Democrat,Liberal,0
Single_AI_Non_Biased,1764,6,0.09999999999999998,0.9,4,Extremely meaningful,Somewhat Republican,Conservative,1
Single_AI_Non_Biased,1764,12,0.8,1,4,Extremely meaningful,Somewhat Republican,Conservative,0.5
Single_AI_Non_Biased,1764,16,1,1,4,Extremely meaningful,Somewhat Republican,Conservative,1
Single_AI_Non_Biased,1773,1,0.8,0.6,4,Moderately meaningful,Independent,Slightly liberal,0.5
Single_AI_Non_Biased,1773,11,0.19999999999999996,0.30000000000000004,4,Moderately meaningful,Independent,Slightly liberal,0.1999999999999999
Single_AI_Non_Biased,1773,16,0.5,0.8,4,Moderately meaningful,Independent,Slightly liberal,0.5
Single_AI_Non_Biased,1779,4,0.8,1,5,Extremely meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Non_Biased,1779,9,0.30000000000000004,1,5,Extremely meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Non_Biased,1779,14,0.9,1,5,Extremely meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Non_Biased,1803,4,0.30000000000000004,0.8,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Non_Biased,1803,12,0.19999999999999996,0.30000000000000004,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,0.7
Single_AI_Non_Biased,1803,15,0.5,0.09999999999999998,3,Moderately meaningful,Somewhat Democrat,Slightly liberal,0
Single_AI_Non_Biased,1806,3,0.09999999999999998,0,3,Moderately meaningful,Somewhat Democrat,Liberal,0
Single_AI_Non_Biased,1806,11,0.09999999999999998,0,3,Moderately meaningful,Somewhat Democrat,Liberal,0.1999999999999999
Single_AI_Non_Biased,1806,13,0.8,1,3,Moderately meaningful,Somewhat Democrat,Liberal,1
Single_AI_Non_Biased,1842,2,0.09999999999999998,1,5,Extremely meaningful,Independent,Moderate,1
Single_AI_Non_Biased,1842,8,1,1,5,Extremely meaningful,Independent,Moderate,1
Single_AI_Non_Biased,1842,17,0.19999999999999996,0,5,Extremely meaningful,Independent,Moderate,0.5
Single_AI_Non_Biased,1893,2,0.8,0.8,3,Very meaningful,Strong Democrat,Extremely liberal,0.9
Single_AI_Non_Biased,1893,12,0.7,0.19999999999999996,3,Very meaningful,Strong Democrat,Extremely liberal,0.5
Single_AI_Non_Biased,1893,18,0.8,0.5,3,Very meaningful,Strong Democrat,Extremely liberal,0.5
Single_AI_Non_Biased,1896,2,0.09999999999999998,0.9,5,Extremely meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Non_Biased,1896,11,1,0.09999999999999998,5,Extremely meaningful,Somewhat Republican,Slightly conservative,0.1999999999999999
Single_AI_Non_Biased,1896,15,0,0.5,5,Extremely meaningful,Somewhat Republican,Slightly conservative,0.5
Single_AI_Non_Biased,1899,5,0.8,0.7,5,Extremely meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Non_Biased,1899,9,0.19999999999999996,0.9,5,Extremely meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Non_Biased,1899,15,0.19999999999999996,0.09999999999999998,5,Extremely meaningful,Somewhat Republican,Slightly conservative,0
Single_AI_Non_Biased,1911,4,0.8,1,3,Very meaningful,Somewhat Republican,Conservative,1
Single_AI_Non_Biased,1911,12,0.4,0.30000000000000004,3,Very meaningful,Somewhat Republican,Conservative,0.5
Single_AI_Non_Biased,1911,13,0.5,0.8,3,Very meaningful,Somewhat Republican,Conservative,1
Single_AI_Non_Biased,1938,1,1,0.8,5,Very meaningful,Somewhat Democrat,Slightly liberal,0.7
Single_AI_Non_Biased,1938,8,0.8,0.9,5,Very meaningful,Somewhat Democrat,Slightly liberal,1
Single_AI_Non_Biased,1938,16,0,0.9,5,Very meaningful,Somewhat Democrat,Slightly liberal,0.5
Single_AI_Non_Biased,1941,6,0.30000000000000004,0.8,3,Moderately meaningful,Independent,Moderate,1
Single_AI_Non_Biased,1941,9,0.9,0.8,3,Moderately meaningful,Independent,Moderate,1
Single_AI_Non_Biased,1941,18,0.7,0.6,3,Moderately meaningful,Independent,Moderate,0.5
Single_AI_Non_Biased,1962,2,0.7,0.8,3,Moderately meaningful,Independent,Moderate,1
Single_AI_Non_Biased,1962,11,0.09999999999999998,0.09999999999999998,3,Moderately meaningful,Independent,Moderate,0.1999999999999999
Single_AI_Non_Biased,1962,15,0.7,0.8,3,Moderately meaningful,Independent,Moderate,0.5
Single_AI_Non_Biased,1968,5,0.8,0.8,3,Very meaningful,Strong Democrat,Liberal,1
Single_AI_Non_Biased,1968,10,0.5,1,3,Very meaningful,Strong Democrat,Liberal,0
Single_AI_Non_Biased,1968,16,0.5,1,3,Very meaningful,Strong Democrat,Liberal,0.5
Single_AI_Non_Biased,1986,1,1,1,2,Moderately meaningful,Independent,Moderate,0.5
Single_AI_Non_Biased,1986,11,0.19999999999999996,0,2,Moderately meaningful,Independent,Moderate,0.3
Single_AI_Non_Biased,1986,13,0.9,1,2,Moderately meaningful,Independent,Moderate,1
Single_AI_Non_Biased,2010,6,0.5,0.9,4,Moderately meaningful,Strong Democrat,Liberal,1
Single_AI_Non_Biased,2010,10,0.5,0.09999999999999998,4,Moderately meaningful,Strong Democrat,Liberal,0
Single_AI_Non_Biased,2010,18,0.7,0.5,4,Moderately meaningful,Strong Democrat,Liberal,0.5
Single_AI_Non_Biased,2016,2,0.30000000000000004,0.5,2,Slightly meaningful,Somewhat Republican,Moderate,1
Single_AI_Non_Biased,2016,11,0.19999999999999996,0.09999999999999998,2,Slightly meaningful,Somewhat Republican,Moderate,0.1999999999999999
Single_AI_Non_Biased,2016,14,0.7,0.8,2,Slightly meaningful,Somewhat Republican,Moderate,0.9
Single_AI_Non_Biased,2058,5,0.5,0.5,1,Not meaningful at all,Strong Democrat,Extremely liberal,1
Single_AI_Non_Biased,2058,7,0.5,0.5,1,Not meaningful at all,Strong Democrat,Extremely liberal,0
Single_AI_Non_Biased,2058,17,0,0,1,Not meaningful at all,Strong Democrat,Extremely liberal,0.5
Single_AI_Non_Biased,2064,4,0.8,1,5,Moderately meaningful,Independent,Moderate,1
Single_AI_Non_Biased,2064,8,0.5,1,5,Moderately meaningful,Independent,Moderate,1
Single_AI_Non_Biased,2064,18,0.7,0.5,5,Moderately meaningful,Independent,Moderate,0.7
Single_AI_Non_Biased,2079,3,0.5,0.09999999999999998,3,Moderately meaningful,Independent,Liberal,1
Single_AI_Non_Biased,2079,11,0.19999999999999996,0.19999999999999996,3,Moderately meaningful,Independent,Liberal,0.5
Single_AI_Non_Biased,2079,16,0.5,1,3,Moderately meaningful,Independent,Liberal,1
Single_AI_Non_Biased,2094,1,0.7,0.6,4,Very meaningful,Somewhat Republican,Conservative,0.8
Single_AI_Non_Biased,2094,8,0.4,0.9,4,Very meaningful,Somewhat Republican,Conservative,1
Single_AI_Non_Biased,2094,14,0.7,0.9,4,Very meaningful,Somewhat Republican,Conservative,0.9
Single_AI_Non_Biased,2187,6,0.09999999999999998,0.8,4,Very meaningful,Somewhat Democrat,Liberal,1
Single_AI_Non_Biased,2187,8,0.5,0.9,4,Very meaningful,Somewhat Democrat,Liberal,1
Single_AI_Non_Biased,2187,16,0.5,0.9,4,Very meaningful,Somewhat Democrat,Liberal,0.5
Single_AI_Non_Biased,2190,1,0.5,0.5,4,Very meaningful,Strong Democrat,Liberal,0.5
Single_AI_Non_Biased,2190,12,0.5,0.09999999999999998,4,Very meaningful,Strong Democrat,Liberal,0.5
Single_AI_Non_Biased,2190,14,0.6,0.9,4,Very meaningful,Strong Democrat,Liberal,1
Single_AI_Non_Biased,2199,5,0.6,1,3,Moderately meaningful,Strong Democrat,Extremely liberal,1
Single_AI_Non_Biased,2199,9,0.8,0.9,3,Moderately meaningful,Strong Democrat,Extremely liberal,1
Single_AI_Non_Biased,2199,16,0.6,0.9,3,Moderately meaningful,Strong Democrat,Extremely liberal,0.7
Single_AI_Non_Biased,2208,6,0,0.7,3,Slightly meaningful,Somewhat Republican,Conservative,1
Single_AI_Non_Biased,2208,10,0.8,0.30000000000000004,3,Slightly meaningful,Somewhat Republican,Conservative,0
Single_AI_Non_Biased,2208,15,0,0,3,Slightly meaningful,Somewhat Republican,Conservative,0.5
Single_AI_Non_Biased,2256,4,0.09999999999999998,0.7,5,Extremely meaningful,Strong Republican,Conservative,1
Single_AI_Non_Biased,2256,10,0.5,0,5,Extremely meaningful,Strong Republican,Conservative,0
Single_AI_Non_Biased,2256,18,0.5,0.6,5,Extremely meaningful,Strong Republican,Conservative,0.8
Single_AI_Non_Biased,2277,6,0.19999999999999996,0.09999999999999998,3,Slightly meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Non_Biased,2277,11,0.09999999999999998,0.09999999999999998,3,Slightly meaningful,Somewhat Republican,Slightly conservative,0
Single_AI_Non_Biased,2277,17,0.9,0.9,3,Slightly meaningful,Somewhat Republican,Slightly conservative,0.5
Single_AI_Non_Biased,2301,4,0.5,0.7,5,Very meaningful,Strong Republican,Extremely conservative,1
Single_AI_Non_Biased,2301,7,0.9,0.09999999999999998,5,Very meaningful,Strong Republican,Extremely conservative,0
Single_AI_Non_Biased,2301,13,1,1,5,Very meaningful,Strong Republican,Extremely conservative,1
Single_AI_Non_Biased,2316,2,0.9,0.9,1,Slightly meaningful,Strong Republican,Extremely conservative,1
Single_AI_Non_Biased,2316,11,0,0,1,Slightly meaningful,Strong Republican,Extremely conservative,0.5
Single_AI_Non_Biased,2316,15,0,0,1,Slightly meaningful,Strong Republican,Extremely conservative,0
Single_AI_Non_Biased,2325,3,0.6,0.30000000000000004,4,Moderately meaningful,Independent,Slightly liberal,0
Single_AI_Non_Biased,2325,8,0.6,0.8,4,Moderately meaningful,Independent,Slightly liberal,1
Single_AI_Non_Biased,2325,15,0.6,0.30000000000000004,4,Moderately meaningful,Independent,Slightly liberal,0
Single_AI_Non_Biased,2331,4,0.7,0.9,3,Moderately meaningful,Strong Democrat,Liberal,1
Single_AI_Non_Biased,2331,12,0.7,0.8,3,Moderately meaningful,Strong Democrat,Liberal,0.7
Single_AI_Non_Biased,2331,16,0.5,0.9,3,Moderately meaningful,Strong Democrat,Liberal,0.5
Single_AI_Non_Biased,2334,5,0.8,1,2,Slightly meaningful,Independent,Slightly liberal,1
Single_AI_Non_Biased,2334,12,0.8,0.19999999999999996,2,Slightly meaningful,Independent,Slightly liberal,0.5
Single_AI_Non_Biased,2334,14,0.19999999999999996,0.5,2,Slightly meaningful,Independent,Slightly liberal,1
Single_AI_Non_Biased,2346,6,0.19999999999999996,0.5,3,Slightly meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Non_Biased,2346,9,0.9,0.9,3,Slightly meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Non_Biased,2346,15,0.09999999999999998,0.09999999999999998,3,Slightly meaningful,Somewhat Republican,Slightly conservative,0
Single_AI_Non_Biased,2367,3,0.5,0,5,Extremely meaningful,Strong Republican,Conservative,0
Single_AI_Non_Biased,2367,8,1,1,5,Extremely meaningful,Strong Republican,Conservative,1
Single_AI_Non_Biased,2367,13,0.8,1,5,Extremely meaningful,Strong Republican,Conservative,1
Single_AI_Non_Biased,2412,6,0.5,0.7,2,Very meaningful,Independent,Moderate,1
Single_AI_Non_Biased,2412,7,0.5,0.30000000000000004,2,Very meaningful,Independent,Moderate,0
Single_AI_Non_Biased,2412,18,1,0.7,2,Very meaningful,Independent,Moderate,0.5
Single_AI_Non_Biased,2433,3,0.9,0.8,3,Moderately meaningful,Independent,Liberal,1
Single_AI_Non_Biased,2433,10,0.5,0.8,3,Moderately meaningful,Independent,Liberal,0
Single_AI_Non_Biased,2433,13,1,1,3,Moderately meaningful,Independent,Liberal,1
Single_AI_Non_Biased,2463,6,0.7,0.9,2,Not meaningful at all,Independent,Extremely conservative,1
Single_AI_Non_Biased,2463,7,0.8,0.5,2,Not meaningful at all,Independent,Extremely conservative,0
Single_AI_Non_Biased,2463,17,0.5,0.6,2,Not meaningful at all,Independent,Extremely conservative,0.5
Single_AI_Non_Biased,2466,6,0.19999999999999996,0.9,3,Slightly meaningful,Independent,Moderate,1
Single_AI_Non_Biased,2466,10,0.7,1,3,Slightly meaningful,Independent,Moderate,0
Single_AI_Non_Biased,2466,17,0.5,0.09999999999999998,3,Slightly meaningful,Independent,Moderate,0.5
Single_AI_Non_Biased,2499,5,0.5,0.6,1,Not meaningful at all,Independent,Extremely liberal,1
Single_AI_Non_Biased,2499,10,1,1,1,Not meaningful at all,Independent,Extremely liberal,0
Single_AI_Non_Biased,2499,14,0.5,0,1,Not meaningful at all,Independent,Extremely liberal,1
Single_AI_Non_Biased,2502,5,0.7,0.7,3,Moderately meaningful,Strong Democrat,Extremely liberal,1
Single_AI_Non_Biased,2502,10,0.7,0.9,3,Moderately meaningful,Strong Democrat,Extremely liberal,0
Single_AI_Non_Biased,2502,18,1,0.6,3,Moderately meaningful,Strong Democrat,Extremely liberal,0.5
Single_AI_Non_Biased,2538,1,0.7,0.7,3,Slightly meaningful,Independent,Liberal,0.5
Single_AI_Non_Biased,2538,7,0.30000000000000004,0,3,Slightly meaningful,Independent,Liberal,0
Single_AI_Non_Biased,2538,17,0.8,0.5,3,Slightly meaningful,Independent,Liberal,0.5
Single_AI_Non_Biased,2541,6,0.09999999999999998,0.30000000000000004,3,Moderately meaningful,Independent,Slightly liberal,1
Single_AI_Non_Biased,2541,9,0.8,0.8,3,Moderately meaningful,Independent,Slightly liberal,1
Single_AI_Non_Biased,2541,14,0.5,0.7,3,Moderately meaningful,Independent,Slightly liberal,1
Single_AI_Non_Biased,2547,6,0.09999999999999998,0.9,5,Very meaningful,Somewhat Democrat,Liberal,1
Single_AI_Non_Biased,2547,9,0.9,0.8,5,Very meaningful,Somewhat Democrat,Liberal,1
Single_AI_Non_Biased,2547,16,0.5,1,5,Very meaningful,Somewhat Democrat,Liberal,0.8
Single_AI_Non_Biased,2568,1,0.8,0.5,4,Very meaningful,Independent,Extremely conservative,0.5
Single_AI_Non_Biased,2568,8,0.5,1,4,Very meaningful,Independent,Extremely conservative,1
Single_AI_Non_Biased,2568,13,0.5,1,4,Very meaningful,Independent,Extremely conservative,1
Single_AI_Non_Biased,2583,5,0.8,0.8,4,Moderately meaningful,Independent,Slightly liberal,1
Single_AI_Non_Biased,2583,8,0.9,1,4,Moderately meaningful,Independent,Slightly liberal,1
Single_AI_Non_Biased,2583,18,1,0.6,4,Moderately meaningful,Independent,Slightly liberal,0.5
Single_AI_Non_Biased,2598,3,0.6,0.19999999999999996,3,Moderately meaningful,Strong Democrat,Liberal,1
Single_AI_Non_Biased,2598,10,0.09999999999999998,0.9,3,Moderately meaningful,Strong Democrat,Liberal,1
Single_AI_Non_Biased,2598,13,0.8,0.9,3,Moderately meaningful,Strong Democrat,Liberal,1
Single_AI_Non_Biased,2616,3,0.19999999999999996,0.30000000000000004,3,Moderately meaningful,Somewhat Democrat,Moderate,0
Single_AI_Non_Biased,2616,8,0.7,0.30000000000000004,3,Moderately meaningful,Somewhat Democrat,Moderate,1
Single_AI_Non_Biased,2616,14,0.8,0.7,3,Moderately meaningful,Somewhat Democrat,Moderate,0.9
Single_AI_Non_Biased,2631,6,0,0.9,2,Moderately meaningful,Strong Democrat,Liberal,1
Single_AI_Non_Biased,2631,9,1,1,2,Moderately meaningful,Strong Democrat,Liberal,1
Single_AI_Non_Biased,2631,13,1,1,2,Moderately meaningful,Strong Democrat,Liberal,1
Single_AI_Non_Biased,2634,3,0.8,0.5,5,Very meaningful,Independent,Moderate,0
Single_AI_Non_Biased,2634,9,0.9,1,5,Very meaningful,Independent,Moderate,1
Single_AI_Non_Biased,2634,16,0.5,0.9,5,Very meaningful,Independent,Moderate,0.5
Single_AI_Non_Biased,2682,3,0.7,0.09999999999999998,5,Very meaningful,Somewhat Republican,Conservative,0
Single_AI_Non_Biased,2682,10,0.30000000000000004,0,5,Very meaningful,Somewhat Republican,Conservative,NA
Single_AI_Non_Biased,2682,14,0.7,0.9,5,Very meaningful,Somewhat Republican,Conservative,1
Single_AI_Non_Biased,2706,4,0.5,0.8,3,Moderately meaningful,Strong Republican,NA,1
Single_AI_Non_Biased,2706,7,0.09999999999999998,0.9,3,Moderately meaningful,Strong Republican,NA,0.0999999999999999
Single_AI_Non_Biased,2706,13,0.5,1,3,Moderately meaningful,Strong Republican,NA,1
Single_AI_Non_Biased,2712,2,0.8,0.7,4,Very meaningful,Independent,Slightly liberal,1
Single_AI_Non_Biased,2712,11,0.8,0.09999999999999998,4,Very meaningful,Independent,Slightly liberal,0.5
Single_AI_Non_Biased,2712,15,0,0,4,Very meaningful,Independent,Slightly liberal,0
Single_AI_Non_Biased,2757,6,0.30000000000000004,0.5,1,Not meaningful at all,Independent,Slightly liberal,1
Single_AI_Non_Biased,2757,10,0.7,0.8,1,Not meaningful at all,Independent,Slightly liberal,0
Single_AI_Non_Biased,2757,14,0.5,0.5,1,Not meaningful at all,Independent,Slightly liberal,1
Single_AI_Non_Biased,2769,5,0.7,1,4,Very meaningful,Somewhat Democrat,Slightly conservative,1
Single_AI_Non_Biased,2769,12,0.5,0.5,4,Very meaningful,Somewhat Democrat,Slightly conservative,0.5
Single_AI_Non_Biased,2769,16,0.30000000000000004,0.19999999999999996,4,Very meaningful,Somewhat Democrat,Slightly conservative,0.5
Single_AI_Non_Biased,2781,4,0.5,0.8,5,Very meaningful,Somewhat Republican,Conservative,1
Single_AI_Non_Biased,2781,10,0.09999999999999998,0.09999999999999998,5,Very meaningful,Somewhat Republican,Conservative,1
Single_AI_Non_Biased,2781,18,1,0.6,5,Very meaningful,Somewhat Republican,Conservative,0.5
Single_AI_Non_Biased,2820,3,0.8,0.5,4,Very meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Non_Biased,2820,9,1,1,4,Very meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Non_Biased,2820,14,0.9,1,4,Very meaningful,Somewhat Republican,Slightly conservative,1
Single_AI_Non_Biased,2835,2,0.6,0.9,4,Very meaningful,Somewhat Democrat,Extremely liberal,1
Single_AI_Non_Biased,2835,7,0.19999999999999996,0,4,Very meaningful,Somewhat Democrat,Extremely liberal,0.0999999999999999
Single_AI_Non_Biased,2835,13,1,1,4,Very meaningful,Somewhat Democrat,Extremely liberal,0.0999999999999999
Single_AI_Non_Biased,2895,6,0.30000000000000004,0.19999999999999996,3,Very meaningful,Strong Democrat,Liberal,1
Single_AI_Non_Biased,2895,10,0.7,0.9,3,Very meaningful,Strong Democrat,Liberal,0
Single_AI_Non_Biased,2895,14,0.5,0.9,3,Very meaningful,Strong Democrat,Liberal,0.9
Single_AI_Non_Biased,2928,1,0.8,0.7,3,Moderately meaningful,Strong Democrat,Extremely liberal,0.5
Single_AI_Non_Biased,2928,12,0.19999999999999996,0.09999999999999998,3,Moderately meaningful,Strong Democrat,Extremely liberal,0.7
Single_AI_Non_Biased,2928,16,0.09999999999999998,0.9,3,Moderately meaningful,Strong Democrat,Extremely liberal,1
Single_AI_Non_Biased,2937,2,0.5,0.5,3,Slightly meaningful,Independent,Moderate,1
Single_AI_Non_Biased,2937,11,0.19999999999999996,0.09999999999999998,3,Slightly meaningful,Independent,Moderate,0.1999999999999999
Single_AI_Non_Biased,2937,15,0.5,0.8,3,Slightly meaningful,Independent,Moderate,0
Single_AI_Non_Biased,2952,6,0.5,0.09999999999999998,1,Not meaningful at all,Independent,Moderate,1
Single_AI_Non_Biased,2952,8,0.5,0.09999999999999998,1,Not meaningful at all,Independent,Moderate,1
Single_AI_Non_Biased,2952,15,0.5,0.5,1,Not meaningful at all,Independent,Moderate,0
Single_AI_Biased,3,1,0.7,0.5,4,Very meaningful,Independent,Moderate,0.5
Single_AI_Biased,3,7,0.19999999999999996,0.9,4,Very meaningful,Independent,Moderate,0.5
Single_AI_Biased,3,17,0.7,0.9,4,Very meaningful,Independent,Moderate,0.5
Single_AI_Biased,6,1,0.9,0.9,3,Extremely meaningful,Independent,Moderate,0.5
Single_AI_Biased,6,12,0.6,0.6,3,Extremely meaningful,Independent,Moderate,1
Single_AI_Biased,6,16,0,0.4,3,Extremely meaningful,Independent,Moderate,0.5
Single_AI_Biased,12,2,0,0,1,Not meaningful at all,Independent,Extremely liberal,1
Single_AI_Biased,12,7,0.8,0.9,1,Not meaningful at all,Independent,Extremely liberal,0.5
Single_AI_Biased,12,14,0.5,0.5,1,Not meaningful at all,Independent,Extremely liberal,0.8
Single_AI_Biased,15,6,0.5,0.30000000000000004,2,Moderately meaningful,Strong Democrat,Liberal,1
Single_AI_Biased,15,10,0.5,0.8,2,Moderately meaningful,Strong Democrat,Liberal,1
Single_AI_Biased,15,13,0.19999999999999996,0.30000000000000004,2,Moderately meaningful,Strong Democrat,Liberal,0.8
